Effective Sparsity,Activation Error,Baseline Error,q,k,v,o,gate,up,down
0.00196078431372549,0.0002911090850830078,0.0007762908935546875,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
0.00392156862745098,0.00045990943908691406,0.0008687973022460938,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
0.0058823529411764705,0.0006132125854492188,0.0009627342224121094,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.014285714285714285
0.00784313725490196,0.0007343292236328125,0.001071929931640625,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.014285714285714285
0.00980392156862745,0.00083160400390625,0.0011949539184570312,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.02142857142857143
0.011764705882352941,0.000988006591796875,0.0013437271118164062,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.02857142857142857
0.013725490196078431,0.0011310577392578125,0.0015106201171875,0.0,0.0,0.0,0.0,0.014285714285714285,0.007142857142857143,0.02857142857142857
0.01568627450980392,0.0013170242309570312,0.0017042160034179688,0.0,0.0,0.0,0.0,0.014285714285714285,0.007142857142857143,0.03571428571428571
0.01764705882352941,0.0014934539794921875,0.0019178390502929688,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.03571428571428571
0.0196078431372549,0.0017032623291015625,0.0021457672119140625,0.0,0.0,0.0,0.025,0.014285714285714285,0.014285714285714285,0.03571428571428571
0.021568627450980395,0.001895904541015625,0.002399444580078125,0.0,0.0,0.0,0.025,0.02142857142857143,0.014285714285714285,0.03571428571428571
0.023529411764705882,0.0020694732666015625,0.0026607513427734375,0.0,0.0,0.0,0.025,0.02142857142857143,0.014285714285714285,0.04285714285714286
0.02549019607843137,0.002254486083984375,0.002960205078125,0.025,0.0,0.0,0.025,0.02142857142857143,0.014285714285714285,0.04285714285714286
0.027450980392156862,0.00246429443359375,0.00325775146484375,0.025,0.0,0.0,0.025,0.02142857142857143,0.014285714285714285,0.05
0.029411764705882353,0.00270843505859375,0.00357818603515625,0.025,0.0,0.0,0.025,0.02142857142857143,0.02142857142857143,0.05
0.03137254901960784,0.002941131591796875,0.00391387939453125,0.025,0.0,0.0,0.025,0.02857142857142857,0.02142857142857143,0.05
0.03333333333333333,0.00316619873046875,0.004261016845703125,0.025,0.0,0.0,0.025,0.02857142857142857,0.02142857142857143,0.05714285714285715
0.03529411764705882,0.0034427642822265625,0.004634857177734375,0.025,0.0,0.0,0.025,0.02857142857142857,0.02142857142857143,0.0642857142857143
0.03725490196078431,0.0037479400634765625,0.0050201416015625,0.025,0.0,0.0,0.025,0.03571428571428571,0.02142857142857143,0.0642857142857143
0.0392156862745098,0.004032135009765625,0.00542449951171875,0.05,0.0,0.0,0.025,0.03571428571428571,0.02142857142857143,0.0642857142857143
0.04117647058823531,0.004314422607421875,0.005859375,0.05,0.0,0.0,0.025,0.03571428571428571,0.02142857142857143,0.07142857142857144
0.04313725490196079,0.0045928955078125,0.006275177001953125,0.05,0.0,0.0,0.025,0.03571428571428571,0.02857142857142857,0.07142857142857144
0.045098039215686274,0.004909515380859375,0.0066680908203125,0.05,0.0,0.0,0.025,0.03571428571428571,0.02857142857142857,0.07857142857142858
0.04705882352941177,0.005229949951171875,0.007106781005859375,0.05,0.0,0.0,0.025,0.04285714285714286,0.02857142857142857,0.07857142857142858
0.049019607843137254,0.00557708740234375,0.007549285888671875,0.05,0.0,0.0,0.025,0.04285714285714286,0.02857142857142857,0.08571428571428573
0.050980392156862744,0.005931854248046875,0.00798797607421875,0.05,0.0,0.0,0.025,0.04285714285714286,0.03571428571428571,0.08571428571428573
0.05294117647058824,0.0063018798828125,0.0084686279296875,0.05,0.0,0.0,0.025,0.04285714285714286,0.03571428571428571,0.09285714285714287
0.05490196078431373,0.006656646728515625,0.00894927978515625,0.05,0.0,0.0,0.025,0.05,0.03571428571428571,0.09285714285714287
0.05686274509803922,0.007030487060546875,0.009429931640625,0.05,0.0,0.0,0.05,0.05,0.03571428571428571,0.09285714285714287
0.05882352941176471,0.007396697998046875,0.00994873046875,0.07500000000000001,0.0,0.0,0.05,0.05,0.03571428571428571,0.09285714285714287
0.06078431372549021,0.007762908935546875,0.010467529296875,0.07500000000000001,0.0,0.0,0.05,0.05,0.03571428571428571,0.10000000000000002
0.06274509803921569,0.008148193359375,0.010986328125,0.07500000000000001,0.0,0.0,0.05,0.05714285714285715,0.03571428571428571,0.10000000000000002
0.06470588235294118,0.008514404296875,0.0115203857421875,0.07500000000000001,0.0,0.0,0.05,0.05714285714285715,0.04285714285714286,0.10000000000000002
0.06666666666666668,0.00888824462890625,0.0120849609375,0.07500000000000001,0.0,0.0,0.05,0.05714285714285715,0.04285714285714286,0.10714285714285716
0.06862745098039216,0.00931549072265625,0.01263427734375,0.07500000000000001,0.0,0.0,0.05,0.05714285714285715,0.04285714285714286,0.11428571428571431
0.07058823529411766,0.009735107421875,0.01317596435546875,0.07500000000000001,0.0,0.0,0.05,0.0642857142857143,0.04285714285714286,0.11428571428571431
0.07254901960784314,0.010162353515625,0.01372528076171875,0.07500000000000001,0.0,0.0,0.05,0.0642857142857143,0.05,0.11428571428571431
0.07450980392156864,0.01059722900390625,0.0142822265625,0.07500000000000001,0.0,0.0,0.05,0.0642857142857143,0.05,0.12142857142857146
0.07647058823529412,0.01105499267578125,0.01483917236328125,0.07500000000000001,0.0,0.0,0.05,0.07142857142857144,0.05,0.12142857142857146
0.07843137254901962,0.011505126953125,0.01540374755859375,0.1,0.0,0.0,0.05,0.07142857142857144,0.05,0.12142857142857146
0.0803921568627451,0.01195526123046875,0.0160064697265625,0.1,0.0,0.0,0.05,0.07142857142857144,0.05,0.1285714285714286
0.08235294117647061,0.01242828369140625,0.0165863037109375,0.1,0.0,0.0,0.05,0.07142857142857144,0.05714285714285715,0.1285714285714286
