Effective Sparsity,Activation Error,Baseline Error,q,k,v,o,gate,up,down
0.0024242424242424242,0.006557464599609375,0.01331329345703125,0.0,0.0,0.0,0.0,0.0,0.0,0.009302325581395349
0.0048484848484848485,0.01027679443359375,0.0155029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.018604651162790697
0.007272727272727274,0.01378631591796875,0.0176849365234375,0.0,0.0,0.0,0.0,0.0,0.009302325581395349,0.018604651162790697
0.009696969696969697,0.01593017578125,0.019927978515625,0.0,0.0,0.0,0.0,0.009302325581395349,0.009302325581395349,0.018604651162790697
0.012121212121212121,0.017608642578125,0.0224761962890625,0.0,0.0,0.0,0.0,0.009302325581395349,0.009302325581395349,0.027906976744186046
0.014545454545454547,0.0203704833984375,0.0252685546875,0.0,0.0,0.0,0.0,0.009302325581395349,0.009302325581395349,0.037209302325581395
0.01696969696969697,0.023284912109375,0.0283203125,0.0,0.0,0.0,0.025,0.009302325581395349,0.009302325581395349,0.037209302325581395
0.019393939393939394,0.0261383056640625,0.031768798828125,0.025,0.0,0.0,0.025,0.009302325581395349,0.009302325581395349,0.037209302325581395
0.02181818181818182,0.0289459228515625,0.035491943359375,0.025,0.0,0.0,0.05,0.009302325581395349,0.009302325581395349,0.037209302325581395
0.024242424242424242,0.0316162109375,0.03955078125,0.025,0.0,0.0,0.05,0.009302325581395349,0.009302325581395349,0.046511627906976744
0.02666666666666667,0.034271240234375,0.04400634765625,0.025,0.0,0.0,0.05,0.018604651162790697,0.009302325581395349,0.046511627906976744
0.02909090909090909,0.036651611328125,0.048675537109375,0.025,0.0,0.0,0.05,0.018604651162790697,0.018604651162790697,0.046511627906976744
0.03151515151515151,0.039764404296875,0.0538330078125,0.025,0.0,0.0,0.05,0.018604651162790697,0.018604651162790697,0.05581395348837209
0.033939393939393936,0.04339599609375,0.0592041015625,0.025,0.0,0.0,0.07500000000000001,0.018604651162790697,0.018604651162790697,0.05581395348837209
0.03636363636363636,0.0472412109375,0.0648193359375,0.05,0.0,0.0,0.07500000000000001,0.018604651162790697,0.018604651162790697,0.05581395348837209
0.03878787878787879,0.05084228515625,0.07080078125,0.05,0.0,0.0,0.07500000000000001,0.018604651162790697,0.018604651162790697,0.06511627906976744
0.041212121212121214,0.055206298828125,0.07696533203125,0.05,0.0,0.0,0.07500000000000001,0.027906976744186046,0.018604651162790697,0.06511627906976744
0.04363636363636364,0.05926513671875,0.08331298828125,0.05,0.0,0.0,0.07500000000000001,0.027906976744186046,0.027906976744186046,0.06511627906976744
0.046060606060606066,0.063232421875,0.0899658203125,0.05,0.0,0.0,0.07500000000000001,0.027906976744186046,0.027906976744186046,0.07441860465116279
0.048484848484848485,0.067138671875,0.0968017578125,0.05,0.0,0.0,0.1,0.027906976744186046,0.027906976744186046,0.07441860465116279
0.05090909090909091,0.0718994140625,0.10400390625,0.05,0.0,0.0,0.1,0.027906976744186046,0.027906976744186046,0.08372093023255814
0.05333333333333334,0.07733154296875,0.111328125,0.05,0.0,0.0,0.125,0.027906976744186046,0.027906976744186046,0.08372093023255814
0.055757575757575756,0.082763671875,0.11883544921875,0.05,0.0,0.0,0.125,0.027906976744186046,0.027906976744186046,0.09302325581395349
0.05818181818181819,0.08807373046875,0.1265869140625,0.07500000000000001,0.0,0.0,0.125,0.027906976744186046,0.027906976744186046,0.09302325581395349
0.06060606060606061,0.09320068359375,0.1343994140625,0.07500000000000001,0.0,0.0,0.125,0.037209302325581395,0.027906976744186046,0.09302325581395349
0.06303030303030303,0.09808349609375,0.1424560546875,0.07500000000000001,0.0,0.0,0.125,0.037209302325581395,0.037209302325581395,0.09302325581395349
0.06545454545454546,0.103515625,0.1507568359375,0.07500000000000001,0.0,0.0,0.125,0.037209302325581395,0.037209302325581395,0.10232558139534884
0.06787878787878789,0.10919189453125,0.1591796875,0.07500000000000001,0.0,0.0,0.15,0.037209302325581395,0.037209302325581395,0.10232558139534884
0.07030303030303031,0.1153564453125,0.16796875,0.07500000000000001,0.0,0.0,0.15,0.037209302325581395,0.037209302325581395,0.11162790697674418
0.07272727272727272,0.1219482421875,0.1768798828125,0.07500000000000001,0.0,0.0,0.15,0.046511627906976744,0.037209302325581395,0.11162790697674418
0.07515151515151515,0.1282958984375,0.185791015625,0.07500000000000001,0.0,0.0,0.15,0.046511627906976744,0.046511627906976744,0.11162790697674418
0.07757575757575758,0.1346435546875,0.195068359375,0.07500000000000001,0.0,0.0,0.175,0.046511627906976744,0.046511627906976744,0.11162790697674418
0.08,0.140869140625,0.204345703125,0.07500000000000001,0.0,0.0,0.175,0.046511627906976744,0.046511627906976744,0.12093023255813953
0.08242424242424243,0.147216796875,0.2137451171875,0.1,0.0,0.0,0.175,0.046511627906976744,0.046511627906976744,0.12093023255813953
0.08484848484848485,0.154052734375,0.223388671875,0.1,0.0,0.0,0.175,0.046511627906976744,0.046511627906976744,0.13023255813953488
0.08727272727272728,0.1612548828125,0.233154296875,0.1,0.0,0.0,0.19999999999999998,0.046511627906976744,0.046511627906976744,0.13023255813953488
0.08969696969696969,0.1683349609375,0.2430419921875,0.1,0.0,0.0,0.19999999999999998,0.05581395348837209,0.046511627906976744,0.13023255813953488
0.09212121212121212,0.17529296875,0.253173828125,0.1,0.0,0.0,0.19999999999999998,0.05581395348837209,0.05581395348837209,0.13023255813953488
0.09454545454545454,0.1822509765625,0.263427734375,0.1,0.0,0.0,0.19999999999999998,0.05581395348837209,0.05581395348837209,0.13953488372093023
0.09696969696969697,0.190185546875,0.27392578125,0.1,0.0,0.0,0.22499999999999998,0.05581395348837209,0.05581395348837209,0.13953488372093023
0.09939393939393938,0.1978759765625,0.2841796875,0.1,0.0,0.0,0.22499999999999998,0.05581395348837209,0.05581395348837209,0.14883720930232558
