Effective Sparsity,Activation Error,Baseline Error,q,k,v,o,gate,up,down
0.00196078431372549,0.0009174346923828125,0.00292205810546875,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143
0.00392156862745098,0.001613616943359375,0.0032291412353515625,0.0,0.0,0.0,0.0,0.0,0.0,0.014285714285714285
0.0058823529411764705,0.0022945404052734375,0.0035495758056640625,0.0,0.0,0.0,0.0,0.0,0.0,0.02142857142857143
0.00784313725490196,0.00276947021484375,0.00391387939453125,0.0,0.0,0.0,0.0,0.007142857142857143,0.0,0.02142857142857143
0.00980392156862745,0.003192901611328125,0.004322052001953125,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.02142857142857143
0.011764705882352941,0.00366973876953125,0.004779815673828125,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.02857142857142857
0.013725490196078431,0.00414276123046875,0.005275726318359375,0.0,0.0,0.0,0.0,0.014285714285714285,0.007142857142857143,0.02857142857142857
0.01568627450980392,0.004730224609375,0.0058135986328125,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857
0.01764705882352941,0.005245208740234375,0.00640106201171875,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.03571428571428571
0.0196078431372549,0.0057830810546875,0.007038116455078125,0.025,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.03571428571428571
0.021568627450980395,0.00609588623046875,0.0077056884765625,0.025,0.0,0.0,0.025,0.014285714285714285,0.014285714285714285,0.03571428571428571
0.023529411764705882,0.00664520263671875,0.0084075927734375,0.025,0.0,0.0,0.05,0.014285714285714285,0.014285714285714285,0.03571428571428571
0.025490196078431372,0.00717926025390625,0.0091705322265625,0.025,0.0,0.0,0.05,0.02142857142857143,0.014285714285714285,0.03571428571428571
0.027450980392156862,0.00768280029296875,0.00994110107421875,0.05,0.0,0.0,0.05,0.02142857142857143,0.014285714285714285,0.03571428571428571
0.029411764705882353,0.0081787109375,0.0107421875,0.05,0.0,0.0,0.05,0.02142857142857143,0.014285714285714285,0.04285714285714286
0.03137254901960784,0.00882720947265625,0.0115966796875,0.05,0.0,0.0,0.05,0.02142857142857143,0.02142857142857143,0.04285714285714286
0.03333333333333334,0.00946044921875,0.01250457763671875,0.05,0.0,0.0,0.05,0.02142857142857143,0.02142857142857143,0.05
0.03529411764705883,0.0100860595703125,0.013397216796875,0.05,0.0,0.0,0.07500000000000001,0.02142857142857143,0.02142857142857143,0.05
0.03725490196078431,0.010711669921875,0.01432037353515625,0.05,0.0,0.0,0.07500000000000001,0.02857142857142857,0.02142857142857143,0.05
0.0392156862745098,0.0114288330078125,0.01526641845703125,0.05,0.0,0.0,0.07500000000000001,0.02857142857142857,0.02142857142857143,0.05714285714285715
0.041176470588235294,0.01219940185546875,0.0162353515625,0.07500000000000001,0.0,0.0,0.07500000000000001,0.02857142857142857,0.02142857142857143,0.05714285714285715
0.04313725490196079,0.0129852294921875,0.0172576904296875,0.07500000000000001,0.0,0.0,0.1,0.02857142857142857,0.02142857142857143,0.05714285714285715
0.045098039215686274,0.01372528076171875,0.0183258056640625,0.07500000000000001,0.0,0.0,0.1,0.02857142857142857,0.02857142857142857,0.05714285714285715
0.04705882352941177,0.01445770263671875,0.0193939208984375,0.07500000000000001,0.0,0.0,0.1,0.03571428571428571,0.02857142857142857,0.05714285714285715
