Effective Sparsity,Activation Error,Baseline Error,q,k,v,o,gate,up,down
0.0024242424242424242,0.00115966796875,0.0032176971435546875,0.0,0.0,0.0,0.0,0.0,0.0,0.009302325581395349
0.0048484848484848485,0.002079010009765625,0.003803253173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.018604651162790697
0.007272727272727274,0.0028934478759765625,0.004367828369140625,0.0,0.0,0.0,0.0,0.009302325581395349,0.0,0.018604651162790697
0.009696969696969697,0.0035400390625,0.00501251220703125,0.0,0.0,0.0,0.0,0.009302325581395349,0.009302325581395349,0.018604651162790697
0.012121212121212121,0.004070281982421875,0.00576019287109375,0.0,0.0,0.0,0.0,0.009302325581395349,0.009302325581395349,0.027906976744186046
0.014545454545454547,0.00502777099609375,0.006641387939453125,0.0,0.0,0.0,0.0,0.009302325581395349,0.009302325581395349,0.037209302325581395
0.01696969696969697,0.006031036376953125,0.00763702392578125,0.0,0.0,0.0,0.0,0.018604651162790697,0.009302325581395349,0.037209302325581395
0.019393939393939394,0.006992340087890625,0.008758544921875,0.0,0.0,0.0,0.025,0.018604651162790697,0.009302325581395349,0.037209302325581395
0.02181818181818182,0.008026123046875,0.0099945068359375,0.0,0.0,0.0,0.025,0.018604651162790697,0.009302325581395349,0.046511627906976744
0.024242424242424242,0.00907135009765625,0.01134490966796875,0.0,0.0,0.0,0.025,0.018604651162790697,0.018604651162790697,0.046511627906976744
0.02666666666666667,0.01007080078125,0.01279449462890625,0.025,0.0,0.0,0.025,0.018604651162790697,0.018604651162790697,0.046511627906976744
0.029090909090909094,0.011260986328125,0.01433563232421875,0.025,0.0,0.0,0.025,0.018604651162790697,0.018604651162790697,0.05581395348837209
0.03151515151515151,0.01247406005859375,0.015960693359375,0.025,0.0,0.0,0.025,0.027906976744186046,0.018604651162790697,0.05581395348837209
0.033939393939393936,0.013916015625,0.017669677734375,0.025,0.0,0.0,0.025,0.027906976744186046,0.018604651162790697,0.06511627906976744
0.03636363636363636,0.01557159423828125,0.01947021484375,0.025,0.0,0.0,0.05,0.027906976744186046,0.018604651162790697,0.06511627906976744
0.03878787878787879,0.0171051025390625,0.0213470458984375,0.025,0.0,0.0,0.05,0.027906976744186046,0.027906976744186046,0.06511627906976744
0.041212121212121214,0.01861572265625,0.023284912109375,0.025,0.0,0.0,0.05,0.027906976744186046,0.027906976744186046,0.07441860465116279
0.04363636363636364,0.020111083984375,0.0253143310546875,0.025,0.0,0.0,0.05,0.037209302325581395,0.027906976744186046,0.07441860465116279
0.046060606060606066,0.0215911865234375,0.02740478515625,0.05,0.0,0.0,0.05,0.037209302325581395,0.027906976744186046,0.07441860465116279
0.048484848484848485,0.02325439453125,0.029571533203125,0.05,0.0,0.0,0.05,0.037209302325581395,0.027906976744186046,0.08372093023255814
0.05090909090909091,0.0252532958984375,0.03179931640625,0.05,0.0,0.0,0.05,0.046511627906976744,0.027906976744186046,0.08372093023255814
0.05333333333333334,0.0271148681640625,0.0340576171875,0.05,0.0,0.0,0.05,0.046511627906976744,0.027906976744186046,0.09302325581395349
0.055757575757575756,0.028900146484375,0.036407470703125,0.05,0.0,0.0,0.05,0.046511627906976744,0.037209302325581395,0.09302325581395349
0.05818181818181819,0.0310211181640625,0.038787841796875,0.05,0.0,0.0,0.05,0.046511627906976744,0.037209302325581395,0.10232558139534884
0.06060606060606061,0.033050537109375,0.041229248046875,0.05,0.0,0.0,0.07500000000000001,0.046511627906976744,0.037209302325581395,0.10232558139534884
0.06303030303030303,0.035186767578125,0.043731689453125,0.05,0.0,0.0,0.07500000000000001,0.05581395348837209,0.037209302325581395,0.10232558139534884
0.06545454545454546,0.037384033203125,0.046295166015625,0.07500000000000001,0.0,0.0,0.07500000000000001,0.05581395348837209,0.037209302325581395,0.10232558139534884
0.06787878787878787,0.03948974609375,0.048919677734375,0.07500000000000001,0.0,0.0,0.07500000000000001,0.05581395348837209,0.037209302325581395,0.11162790697674418
0.07030303030303031,0.04156494140625,0.051605224609375,0.07500000000000001,0.0,0.0,0.07500000000000001,0.05581395348837209,0.046511627906976744,0.11162790697674418
0.07272727272727272,0.043853759765625,0.0543212890625,0.07500000000000001,0.0,0.0,0.07500000000000001,0.05581395348837209,0.046511627906976744,0.12093023255813953
0.07515151515151515,0.046142578125,0.057098388671875,0.07500000000000001,0.0,0.0,0.07500000000000001,0.06511627906976744,0.046511627906976744,0.12093023255813953
0.07757575757575758,0.04864501953125,0.05987548828125,0.07500000000000001,0.0,0.0,0.07500000000000001,0.06511627906976744,0.046511627906976744,0.13023255813953488
0.08,0.05120849609375,0.06280517578125,0.07500000000000001,0.0,0.0,0.07500000000000001,0.06511627906976744,0.05581395348837209,0.13023255813953488
0.08242424242424243,0.05364990234375,0.06573486328125,0.07500000000000001,0.0,0.0,0.1,0.06511627906976744,0.05581395348837209,0.13023255813953488
0.08484848484848485,0.05615234375,0.06866455078125,0.07500000000000001,0.0,0.0,0.1,0.07441860465116279,0.05581395348837209,0.13023255813953488
0.08727272727272728,0.05865478515625,0.07171630859375,0.07500000000000001,0.0,0.0,0.1,0.07441860465116279,0.05581395348837209,0.13953488372093023
0.0896969696969697,0.061309814453125,0.0748291015625,0.1,0.0,0.0,0.1,0.07441860465116279,0.05581395348837209,0.13953488372093023
0.09212121212121213,0.0640869140625,0.07794189453125,0.1,0.0,0.0,0.1,0.07441860465116279,0.05581395348837209,0.14883720930232558
0.09454545454545456,0.0667724609375,0.08111572265625,0.1,0.0,0.0,0.1,0.08372093023255814,0.05581395348837209,0.14883720930232558
0.09696969696969697,0.0694580078125,0.0843505859375,0.1,0.0,0.0,0.1,0.08372093023255814,0.06511627906976744,0.14883720930232558
0.09939393939393941,0.07232666015625,0.08758544921875,0.1,0.0,0.0,0.1,0.08372093023255814,0.06511627906976744,0.15813953488372093
0.10181818181818182,0.07525634765625,0.09088134765625,0.1,0.0,0.0,0.125,0.08372093023255814,0.06511627906976744,0.15813953488372093
0.10424242424242423,0.078125,0.09429931640625,0.1,0.0,0.0,0.125,0.09302325581395349,0.06511627906976744,0.15813953488372093
0.10666666666666666,0.08111572265625,0.09771728515625,0.1,0.0,0.0,0.125,0.09302325581395349,0.06511627906976744,0.16744186046511628
0.10909090909090909,0.08404541015625,0.10113525390625,0.1,0.0,0.0,0.125,0.09302325581395349,0.07441860465116279,0.16744186046511628
0.11151515151515151,0.087158203125,0.1046142578125,0.125,0.0,0.0,0.125,0.09302325581395349,0.07441860465116279,0.16744186046511628
0.11393939393939392,0.0902099609375,0.10809326171875,0.125,0.0,0.0,0.125,0.09302325581395349,0.07441860465116279,0.17674418604651163
0.11636363636363638,0.09326171875,0.1116943359375,0.125,0.0,0.0,0.125,0.10232558139534884,0.07441860465116279,0.17674418604651163
0.1187878787878788,0.09649658203125,0.11529541015625,0.125,0.0,0.0,0.125,0.10232558139534884,0.08372093023255814,0.17674418604651163
0.12121212121212122,0.0997314453125,0.1190185546875,0.125,0.0,0.0,0.125,0.10232558139534884,0.08372093023255814,0.18604651162790697
0.12363636363636363,0.10302734375,0.1226806640625,0.125,0.0,0.0,0.15,0.10232558139534884,0.08372093023255814,0.18604651162790697
0.12606060606060604,0.106201171875,0.12646484375,0.125,0.0,0.0,0.15,0.11162790697674418,0.08372093023255814,0.18604651162790697
0.12848484848484848,0.10955810546875,0.130126953125,0.125,0.0,0.0,0.15,0.11162790697674418,0.08372093023255814,0.19534883720930232
0.13090909090909092,0.113037109375,0.1339111328125,0.125,0.0,0.0,0.15,0.11162790697674418,0.09302325581395349,0.19534883720930232
0.13333333333333333,0.11651611328125,0.137939453125,0.125,0.0,0.0,0.15,0.12093023255813953,0.09302325581395349,0.19534883720930232
0.13575757575757574,0.1199951171875,0.141845703125,0.15,0.0,0.0,0.15,0.12093023255813953,0.09302325581395349,0.19534883720930232
0.13818181818181818,0.12335205078125,0.145751953125,0.15,0.0,0.0,0.15,0.12093023255813953,0.09302325581395349,0.20465116279069767
0.1406060606060606,0.1270751953125,0.1497802734375,0.15,0.0,0.0,0.15,0.13023255813953488,0.09302325581395349,0.20465116279069767
0.143030303030303,0.130615234375,0.15380859375,0.15,0.0,0.0,0.15,0.13023255813953488,0.09302325581395349,0.21395348837209302
0.14545454545454545,0.1341552734375,0.1578369140625,0.15,0.0,0.0,0.175,0.13023255813953488,0.09302325581395349,0.21395348837209302
0.14787878787878786,0.1376953125,0.1619873046875,0.15,0.0,0.0,0.175,0.13023255813953488,0.10232558139534884,0.21395348837209302
0.1503030303030303,0.1414794921875,0.1661376953125,0.15,0.0,0.0,0.175,0.13023255813953488,0.10232558139534884,0.22325581395348837
0.1527272727272727,0.145263671875,0.1705322265625,0.15,0.0,0.0,0.175,0.13953488372093023,0.10232558139534884,0.22325581395348837
0.15515151515151515,0.149169921875,0.1746826171875,0.175,0.0,0.0,0.175,0.13953488372093023,0.10232558139534884,0.22325581395348837
0.15757575757575756,0.153076171875,0.178955078125,0.175,0.0,0.0,0.175,0.13953488372093023,0.11162790697674418,0.22325581395348837
0.16,0.1568603515625,0.1832275390625,0.175,0.0,0.0,0.175,0.13953488372093023,0.11162790697674418,0.23255813953488372
0.16242424242424242,0.16064453125,0.187744140625,0.175,0.0,0.0,0.175,0.14883720930232558,0.11162790697674418,0.23255813953488372
0.16484848484848486,0.1646728515625,0.192138671875,0.175,0.0,0.0,0.175,0.14883720930232558,0.11162790697674418,0.24186046511627907
0.1672727272727273,0.168701171875,0.196533203125,0.175,0.0,0.0,0.19999999999999998,0.14883720930232558,0.11162790697674418,0.24186046511627907
0.1696969696969697,0.1727294921875,0.2010498046875,0.175,0.0,0.0,0.19999999999999998,0.15813953488372093,0.11162790697674418,0.24186046511627907
0.17212121212121212,0.1766357421875,0.2056884765625,0.175,0.0,0.0,0.19999999999999998,0.15813953488372093,0.12093023255813953,0.24186046511627907
0.17454545454545456,0.1806640625,0.2103271484375,0.175,0.0,0.0,0.19999999999999998,0.15813953488372093,0.12093023255813953,0.25116279069767444
0.17696969696969697,0.18505859375,0.21484375,0.19999999999999998,0.0,0.0,0.19999999999999998,0.15813953488372093,0.12093023255813953,0.25116279069767444
0.1793939393939394,0.1893310546875,0.2193603515625,0.19999999999999998,0.0,0.0,0.19999999999999998,0.16744186046511628,0.12093023255813953,0.25116279069767444
0.18181818181818182,0.1934814453125,0.2242431640625,0.19999999999999998,0.0,0.0,0.19999999999999998,0.16744186046511628,0.13023255813953488,0.25116279069767444
0.18424242424242424,0.1976318359375,0.2288818359375,0.19999999999999998,0.0,0.0,0.19999999999999998,0.16744186046511628,0.13023255813953488,0.26046511627906976
0.18666666666666665,0.2020263671875,0.233642578125,0.19999999999999998,0.0,0.0,0.19999999999999998,0.16744186046511628,0.13023255813953488,0.2697674418604651
0.1890909090909091,0.2064208984375,0.238525390625,0.19999999999999998,0.0,0.0,0.22499999999999998,0.16744186046511628,0.13023255813953488,0.2697674418604651
0.1915151515151515,0.210693359375,0.243408203125,0.19999999999999998,0.0,0.0,0.22499999999999998,0.17674418604651163,0.13023255813953488,0.2697674418604651
0.1939393939393939,0.215087890625,0.248291015625,0.19999999999999998,0.0,0.0,0.22499999999999998,0.17674418604651163,0.13953488372093023,0.2697674418604651
0.19636363636363635,0.2196044921875,0.25341796875,0.19999999999999998,0.0,0.0,0.22499999999999998,0.17674418604651163,0.13953488372093023,0.2790697674418604
0.19878787878787876,0.22412109375,0.25830078125,0.19999999999999998,0.0,0.0,0.22499999999999998,0.18604651162790697,0.13953488372093023,0.2790697674418604
0.20121212121212118,0.228759765625,0.26318359375,0.22499999999999998,0.0,0.0,0.22499999999999998,0.18604651162790697,0.13953488372093023,0.2790697674418604
0.20363636363636364,0.2333984375,0.268310546875,0.22499999999999998,0.0,0.0,0.22499999999999998,0.18604651162790697,0.14883720930232558,0.2790697674418604
0.20606060606060606,0.2379150390625,0.273193359375,0.22499999999999998,0.0,0.0,0.22499999999999998,0.18604651162790697,0.14883720930232558,0.2883720930232557
0.20848484848484847,0.2425537109375,0.278564453125,0.22499999999999998,0.0,0.0,0.22499999999999998,0.19534883720930232,0.14883720930232558,0.2883720930232557
0.21090909090909088,0.247314453125,0.28369140625,0.22499999999999998,0.0,0.0,0.24999999999999997,0.19534883720930232,0.14883720930232558,0.2883720930232557
0.21333333333333332,0.251953125,0.288818359375,0.22499999999999998,0.0,0.0,0.24999999999999997,0.19534883720930232,0.14883720930232558,0.29767441860465105
0.21575757575757573,0.2568359375,0.2939453125,0.22499999999999998,0.0,0.0,0.24999999999999997,0.20465116279069767,0.14883720930232558,0.29767441860465105
0.21818181818181814,0.261474609375,0.29931640625,0.22499999999999998,0.0,0.0,0.24999999999999997,0.20465116279069767,0.15813953488372093,0.29767441860465105
0.22060606060606056,0.266357421875,0.3046875,0.22499999999999998,0.0,0.0,0.24999999999999997,0.20465116279069767,0.15813953488372093,0.30697674418604637
0.22303030303030302,0.271240234375,0.310302734375,0.22499999999999998,0.2,0.0,0.24999999999999997,0.20465116279069767,0.15813953488372093,0.30697674418604637
0.22545454545454544,0.2763671875,0.315673828125,0.22499999999999998,0.2,0.0,0.24999999999999997,0.21395348837209302,0.15813953488372093,0.30697674418604637
0.22787878787878785,0.28125,0.321044921875,0.22499999999999998,0.2,0.0,0.24999999999999997,0.21395348837209302,0.16744186046511628,0.30697674418604637
0.23030303030303026,0.286376953125,0.326416015625,0.24999999999999997,0.2,0.0,0.24999999999999997,0.21395348837209302,0.16744186046511628,0.30697674418604637
0.23272727272727267,0.291259765625,0.33203125,0.24999999999999997,0.2,0.0,0.24999999999999997,0.21395348837209302,0.16744186046511628,0.3162790697674417
0.23515151515151508,0.29638671875,0.337646484375,0.24999999999999997,0.2,0.0,0.27499999999999997,0.21395348837209302,0.16744186046511628,0.3162790697674417
0.2375757575757575,0.301513671875,0.343505859375,0.24999999999999997,0.2,0.0,0.27499999999999997,0.22325581395348837,0.16744186046511628,0.3162790697674417
0.23999999999999996,0.306396484375,0.348876953125,0.24999999999999997,0.2,0.0,0.27499999999999997,0.22325581395348837,0.17674418604651163,0.3162790697674417
0.24242424242424238,0.3115234375,0.354736328125,0.24999999999999997,0.2,0.0,0.27499999999999997,0.22325581395348837,0.17674418604651163,0.325581395348837
0.2448484848484848,0.316650390625,0.3603515625,0.24999999999999997,0.2,0.0,0.27499999999999997,0.23255813953488372,0.17674418604651163,0.325581395348837
0.2472727272727272,0.32177734375,0.3662109375,0.24999999999999997,0.2,0.0,0.27499999999999997,0.23255813953488372,0.18604651162790697,0.325581395348837
0.24969696969696964,0.3271484375,0.3720703125,0.24999999999999997,0.2,0.0,0.27499999999999997,0.23255813953488372,0.18604651162790697,0.33488372093023233
0.252121212121212,0.33251953125,0.378173828125,0.24999999999999997,0.2,0.0,0.27499999999999997,0.24186046511627907,0.18604651162790697,0.33488372093023233
0.25454545454545446,0.337890625,0.384033203125,0.24999999999999997,0.2,0.0,0.27499999999999997,0.24186046511627907,0.18604651162790697,0.34418604651162765
0.2569696969696969,0.343505859375,0.389892578125,0.27499999999999997,0.2,0.0,0.27499999999999997,0.24186046511627907,0.18604651162790697,0.34418604651162765
0.25939393939393934,0.348876953125,0.39599609375,0.27499999999999997,0.2,0.0,0.27499999999999997,0.25116279069767444,0.18604651162790697,0.34418604651162765
0.2618181818181817,0.3544921875,0.402099609375,0.27499999999999997,0.2,0.0,0.3,0.25116279069767444,0.18604651162790697,0.34418604651162765
0.26424242424242417,0.35986328125,0.408203125,0.27499999999999997,0.2,0.0,0.3,0.25116279069767444,0.19534883720930232,0.34418604651162765
0.2666666666666666,0.365234375,0.414306640625,0.27499999999999997,0.2,0.0,0.3,0.25116279069767444,0.19534883720930232,0.353488372093023
0.269090909090909,0.370849609375,0.420654296875,0.27499999999999997,0.2,0.0,0.3,0.26046511627906976,0.19534883720930232,0.353488372093023
0.27151515151515143,0.37646484375,0.4267578125,0.27499999999999997,0.2,0.0,0.3,0.26046511627906976,0.20465116279069767,0.353488372093023
0.27393939393939387,0.3818359375,0.43310546875,0.27499999999999997,0.2,0.0,0.3,0.26046511627906976,0.20465116279069767,0.3627906976744183
0.2763636363636363,0.387939453125,0.439453125,0.3,0.2,0.0,0.3,0.26046511627906976,0.20465116279069767,0.3627906976744183
0.2787878787878787,0.3935546875,0.44580078125,0.3,0.2,0.0,0.3,0.26046511627906976,0.20465116279069767,0.3720930232558136
0.28121212121212114,0.3994140625,0.452392578125,0.3,0.2,0.0,0.3,0.2697674418604651,0.20465116279069767,0.3720930232558136
