Effective Sparsity,Activation Error,Baseline Error,q,k,v,o,gate,up,down
0.0024242424242424242,0.00016629695892333984,0.000759124755859375,0.0,0.0,0.0,0.0,0.0,0.0,0.009302325581395349
0.0048484848484848485,0.0003178119659423828,0.0008783340454101562,0.0,0.0,0.0,0.0,0.0,0.0,0.018604651162790697
0.007272727272727273,0.0004582405090332031,0.0010013580322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.027906976744186046
0.009696969696969697,0.0006151199340820312,0.001140594482421875,0.0,0.0,0.0,0.0,0.0,0.0,0.037209302325581395
0.012121212121212121,0.0008015632629394531,0.0012998580932617188,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744
0.014545454545454545,0.0009555816650390625,0.0014753341674804688,0.0,0.0,0.0,0.0,0.009302325581395349,0.0,0.046511627906976744
0.016969696969696968,0.0010919570922851562,0.00167083740234375,0.0,0.0,0.0,0.0,0.009302325581395349,0.009302325581395349,0.046511627906976744
0.019393939393939394,0.0012388229370117188,0.00188446044921875,0.0,0.0,0.0,0.025,0.009302325581395349,0.009302325581395349,0.046511627906976744
0.02181818181818182,0.0013875961303710938,0.002117156982421875,0.0,0.0,0.0,0.025,0.009302325581395349,0.009302325581395349,0.05581395348837209
0.024242424242424242,0.0015850067138671875,0.002361297607421875,0.025,0.0,0.0,0.025,0.009302325581395349,0.009302325581395349,0.05581395348837209
0.02666666666666667,0.0017614364624023438,0.0026226043701171875,0.025,0.0,0.0,0.025,0.009302325581395349,0.009302325581395349,0.06511627906976744
0.02909090909090909,0.001926422119140625,0.0028972625732421875,0.025,0.0,0.0,0.025,0.018604651162790697,0.009302325581395349,0.06511627906976744
0.03151515151515152,0.0021209716796875,0.003185272216796875,0.025,0.0,0.0,0.025,0.018604651162790697,0.018604651162790697,0.06511627906976744
0.03393939393939394,0.00231170654296875,0.0034847259521484375,0.025,0.0,0.0,0.025,0.018604651162790697,0.018604651162790697,0.07441860465116279
0.03636363636363636,0.0025348663330078125,0.0037994384765625,0.025,0.0,0.0,0.05,0.018604651162790697,0.018604651162790697,0.07441860465116279
0.03878787878787879,0.0027561187744140625,0.00412750244140625,0.025,0.0,0.0,0.05,0.018604651162790697,0.018604651162790697,0.08372093023255814
0.041212121212121214,0.002994537353515625,0.004467010498046875,0.025,0.0,0.0,0.05,0.027906976744186046,0.018604651162790697,0.08372093023255814
0.04363636363636363,0.0032444000244140625,0.004817962646484375,0.05,0.0,0.0,0.05,0.027906976744186046,0.018604651162790697,0.08372093023255814
0.04606060606060606,0.003475189208984375,0.00518035888671875,0.05,0.0,0.0,0.05,0.027906976744186046,0.018604651162790697,0.09302325581395349
0.048484848484848485,0.0037212371826171875,0.00555419921875,0.05,0.0,0.0,0.05,0.027906976744186046,0.027906976744186046,0.09302325581395349
0.05090909090909091,0.0039825439453125,0.005939483642578125,0.05,0.0,0.0,0.05,0.027906976744186046,0.027906976744186046,0.10232558139534884
0.05333333333333334,0.004283905029296875,0.0063323974609375,0.05,0.0,0.0,0.05,0.037209302325581395,0.027906976744186046,0.10232558139534884
0.055757575757575756,0.004573822021484375,0.00673675537109375,0.05,0.0,0.0,0.05,0.037209302325581395,0.027906976744186046,0.11162790697674418
0.05818181818181818,0.004878997802734375,0.007152557373046875,0.05,0.0,0.0,0.07500000000000001,0.037209302325581395,0.027906976744186046,0.11162790697674418
0.06060606060606061,0.005191802978515625,0.007572174072265625,0.05,0.0,0.0,0.07500000000000001,0.037209302325581395,0.037209302325581395,0.11162790697674418
0.06303030303030303,0.005489349365234375,0.0080108642578125,0.05,0.0,0.0,0.07500000000000001,0.037209302325581395,0.037209302325581395,0.12093023255813953
0.06545454545454546,0.00582122802734375,0.00844573974609375,0.07500000000000001,0.0,0.0,0.07500000000000001,0.037209302325581395,0.037209302325581395,0.12093023255813953
0.06787878787878787,0.006145477294921875,0.00890350341796875,0.07500000000000001,0.0,0.0,0.07500000000000001,0.037209302325581395,0.037209302325581395,0.13023255813953488
0.0703030303030303,0.006458282470703125,0.00936126708984375,0.07500000000000001,0.0,0.0,0.07500000000000001,0.046511627906976744,0.037209302325581395,0.13023255813953488
0.07272727272727272,0.006816864013671875,0.00981903076171875,0.07500000000000001,0.0,0.0,0.07500000000000001,0.046511627906976744,0.037209302325581395,0.13953488372093023
0.07515151515151515,0.007171630859375,0.01030731201171875,0.07500000000000001,0.0,0.0,0.07500000000000001,0.046511627906976744,0.046511627906976744,0.13953488372093023
0.07757575757575758,0.0075531005859375,0.0107879638671875,0.07500000000000001,0.0,0.0,0.1,0.046511627906976744,0.046511627906976744,0.13953488372093023
0.08,0.0079193115234375,0.01128387451171875,0.07500000000000001,0.0,0.0,0.1,0.046511627906976744,0.046511627906976744,0.14883720930232558
0.08242424242424243,0.00827789306640625,0.01177978515625,0.07500000000000001,0.0,0.0,0.1,0.05581395348837209,0.046511627906976744,0.14883720930232558
0.08484848484848485,0.00867462158203125,0.01229095458984375,0.07500000000000001,0.0,0.0,0.1,0.05581395348837209,0.046511627906976744,0.15813953488372093
0.08727272727272727,0.00907135009765625,0.01280975341796875,0.1,0.0,0.0,0.1,0.05581395348837209,0.046511627906976744,0.15813953488372093
0.0896969696969697,0.00946807861328125,0.013336181640625,0.1,0.0,0.0,0.1,0.05581395348837209,0.05581395348837209,0.15813953488372093
0.09212121212121212,0.0098724365234375,0.0138702392578125,0.1,0.0,0.0,0.1,0.05581395348837209,0.05581395348837209,0.16744186046511628
0.09454545454545456,0.0102691650390625,0.0144195556640625,0.1,0.0,0.0,0.1,0.06511627906976744,0.05581395348837209,0.16744186046511628
