Effective Sparsity,Activation Error,Baseline Error,q,k,v,o,gate,up,down
0.00196078431372549,2.9206275939941406e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.0
0.00392156862745098,1.0609626770019531e-05,6.341934204101562e-05,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.0
0.0058823529411764705,1.7642974853515625e-05,0.0001016855239868164,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.007142857142857143
0.00784313725490196,3.629922866821289e-05,0.00011855363845825195,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.014285714285714285
0.00980392156862745,5.418062210083008e-05,0.0001329183578491211,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.02142857142857143
0.011764705882352941,7.236003875732422e-05,0.0001494884490966797,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.02857142857142857
0.013725490196078431,9.21487808227539e-05,0.00016736984252929688,0.0,0.0,0.0,0.0,0.007142857142857143,0.007142857142857143,0.03571428571428571
0.01568627450980392,0.00010728836059570312,0.0001895427703857422,0.0,0.0,0.0,0.0,0.014285714285714285,0.007142857142857143,0.03571428571428571
0.01764705882352941,0.00011962652206420898,0.00021338462829589844,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.03571428571428571
0.0196078431372549,0.0001360177993774414,0.000240325927734375,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.04285714285714286
0.021568627450980395,0.0001571178436279297,0.00027060508728027344,0.0,0.0,0.0,0.0,0.014285714285714285,0.014285714285714285,0.05
0.023529411764705885,0.00017547607421875,0.00030541419982910156,0.0,0.0,0.0,0.025,0.014285714285714285,0.014285714285714285,0.05
0.025490196078431372,0.00019180774688720703,0.0003409385681152344,0.0,0.0,0.0,0.025,0.02142857142857143,0.014285714285714285,0.05
0.027450980392156862,0.00021076202392578125,0.00037741661071777344,0.0,0.0,0.0,0.025,0.02142857142857143,0.02142857142857143,0.05
0.029411764705882353,0.0002301931381225586,0.0004229545593261719,0.0,0.0,0.0,0.025,0.02142857142857143,0.02142857142857143,0.05714285714285715
0.03137254901960784,0.0002529621124267578,0.0004630088806152344,0.025,0.0,0.0,0.025,0.02142857142857143,0.02142857142857143,0.05714285714285715
0.03333333333333334,0.0002751350402832031,0.0005068778991699219,0.025,0.0,0.0,0.025,0.02142857142857143,0.02142857142857143,0.0642857142857143
0.03529411764705883,0.0002989768981933594,0.0005526542663574219,0.025,0.0,0.0,0.05,0.02142857142857143,0.02142857142857143,0.0642857142857143
0.03725490196078431,0.00032138824462890625,0.0006036758422851562,0.025,0.0,0.0,0.05,0.02857142857142857,0.02142857142857143,0.0642857142857143
0.0392156862745098,0.0003445148468017578,0.0006585121154785156,0.025,0.0,0.0,0.05,0.02857142857142857,0.02142857142857143,0.07142857142857144
0.041176470588235294,0.0003705024719238281,0.000713348388671875,0.025,0.0,0.0,0.05,0.02857142857142857,0.02857142857142857,0.07142857142857144
0.04313725490196079,0.00039649009704589844,0.0007677078247070312,0.025,0.0,0.0,0.05,0.02857142857142857,0.02857142857142857,0.07857142857142858
0.045098039215686274,0.0004253387451171875,0.0008301734924316406,0.05,0.0,0.0,0.05,0.02857142857142857,0.02857142857142857,0.07857142857142858
0.04705882352941177,0.000453948974609375,0.0008907318115234375,0.05,0.0,0.0,0.05,0.02857142857142857,0.02857142857142857,0.08571428571428573
0.049019607843137254,0.0004825592041015625,0.0009503364562988281,0.05,0.0,0.0,0.05,0.03571428571428571,0.02857142857142857,0.08571428571428573
0.05098039215686276,0.0005140304565429688,0.0010042190551757812,0.05,0.0,0.0,0.05,0.03571428571428571,0.02857142857142857,0.09285714285714287
0.05294117647058824,0.0005483627319335938,0.0010595321655273438,0.05,0.0,0.0,0.07500000000000001,0.03571428571428571,0.02857142857142857,0.09285714285714287
0.05490196078431373,0.0005803108215332031,0.001110076904296875,0.05,0.0,0.0,0.07500000000000001,0.03571428571428571,0.03571428571428571,0.09285714285714287
0.05686274509803922,0.0006127357482910156,0.001171112060546875,0.05,0.0,0.0,0.07500000000000001,0.03571428571428571,0.03571428571428571,0.10000000000000002
0.05882352941176471,0.0006475448608398438,0.0012302398681640625,0.05,0.0,0.0,0.07500000000000001,0.04285714285714286,0.03571428571428571,0.10000000000000002
0.06078431372549021,0.0006823539733886719,0.0012874603271484375,0.05,0.0,0.0,0.07500000000000001,0.04285714285714286,0.03571428571428571,0.10714285714285716
0.06274509803921569,0.0007181167602539062,0.0013570785522460938,0.07500000000000001,0.0,0.0,0.07500000000000001,0.04285714285714286,0.03571428571428571,0.10714285714285716
0.0647058823529412,0.0007557868957519531,0.001422882080078125,0.07500000000000001,0.0,0.0,0.07500000000000001,0.04285714285714286,0.03571428571428571,0.11428571428571431
0.06666666666666668,0.0007939338684082031,0.0014934539794921875,0.07500000000000001,0.0,0.0,0.07500000000000001,0.04285714285714286,0.04285714285714286,0.11428571428571431
0.06862745098039218,0.0008339881896972656,0.0015621185302734375,0.07500000000000001,0.0,0.0,0.07500000000000001,0.05,0.04285714285714286,0.11428571428571431
0.07058823529411766,0.0008726119995117188,0.0016307830810546875,0.07500000000000001,0.0,0.0,0.07500000000000001,0.05,0.04285714285714286,0.12142857142857146
0.07254901960784314,0.0009140968322753906,0.0017070770263671875,0.07500000000000001,0.0,0.0,0.1,0.05,0.04285714285714286,0.12142857142857146
0.07450980392156863,0.0009551048278808594,0.0017709732055664062,0.07500000000000001,0.0,0.0,0.1,0.05,0.04285714285714286,0.1285714285714286
0.07647058823529412,0.0010004043579101562,0.0018405914306640625,0.07500000000000001,0.0,0.0,0.1,0.05,0.04285714285714286,0.13571428571428573
